code,name,shareholding,pct,date
00001,CK HUTCHISON HOLDINGS LIMITED,86471090,2.24,2026-05-26
00002,CLP HOLDINGS LIMITED,50982678,2.01,2026-05-26
00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",578298280,3.09,2026-05-26
00004,"WHARF (HOLDINGS) LIMITED, THE",4977950,0.15,2026-05-26
00005,HSBC HOLDINGS PLC,1541315942,8.96,2026-05-26
00006,POWER ASSETS HOLDINGS LIMITED,214641057,10.06,2026-05-26
00008,PCCW LIMITED,248580096,3.2,2026-05-26
00010,HANG LUNG GROUP LIMITED,21198000,1.54,2026-05-26
00012,HENDERSON LAND DEVELOPMENT CO LTD,77492251,1.59,2026-05-26
00013,HUTCHMED (CHINA) LIMITED,244823761,28.06,2026-05-26
00014,HYSAN DEVELOPMENT COMPANY LIMITED,28135725,2.73,2026-05-26
00016,SUN HUNG KAI PROPERTIES LIMITED -HKD TRADED SHARES,69815232,2.4,2026-05-26
00017,NEW WORLD DEVELOPMENT CO LTD,116588769,4.62,2026-05-26
00019,SWIRE PACIFIC LTD 'A',10971000,1.4,2026-05-26
00020,SENSETIME GROUP INC. -HKD TRADED SHARES,11111631286,26.31,2026-05-26
00023,BANK OF EAST ASIA LTD,1936830,0.07,2026-05-26
00027,GALAXY ENTERTAINMENT GROUP LIMITED,67502419,1.54,2026-05-26
00035,FAR EAST CONSORTIUM INTERNATIONAL LTD,426843,0.01,2026-05-26
00038,FIRST TRACTOR COMPANY LIMITED,213122480,54.37,2026-05-26
00041,GREAT EAGLE HOLDINGS LIMITED,18331162,2.43,2026-05-26
00042,NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED,6064000,2.35,2026-05-26
00045,"HONGKONG AND SHANGHAI HOTELS LTD,THE",17520,0.0,2026-05-26
00059,SKYFAME REALTY (HOLDINGS) LIMITED,1823710000,21.59,2026-05-26
00066,MTR CORPORATION LIMITED,129626046,2.08,2026-05-26
00069,SHANGRI-LA ASIA LIMITED,10792000,0.29,2026-05-26
00081,CHINA OVERSEAS GRAND OCEANS GROUP LIMITED,584892126,16.43,2026-05-26
00083,SINO LAND CO.LTD.,125998061,1.31,2026-05-26
00086,SUN HUNG KAI & CO.LTD,22973000,1.16,2026-05-26
00087,SWIRE PACIFIC LTD 'B',57921276,2.02,2026-05-26
00095,LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED,581400000,9.13,2026-05-26
00101,HANG LUNG PROPERTIES LIMITED,294707657,5.82,2026-05-26
00107,SICHUAN EXPRESSWAY COMPANY LIMITED,428522207,47.85,2026-05-26
00116,CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED,7285000,1.08,2026-05-26
00119,"POLY PROPERTY GROUP CO., LIMITED",794628165,20.78,2026-05-26
00120,COSMOPOLITAN INTERNATIONAL HOLDINGS LTD,53881200,3.28,2026-05-26
00123,YUEXIU PROPERTY COMPANY LIMITED,568471797,14.12,2026-05-26
00124,GUANGDONG LAND HOLDINGS LIMITED,12405852,0.71,2026-05-26
00127,CHINESE ESTATES HOLDINGS LIMITED,899500,0.03,2026-05-26
00135,KUNLUN ENERGY COMPANY LIMITED,1267215474,14.63,2026-05-26
00136,CHINA RUYI HOLDINGS LIMITED,4400571370,26.19,2026-05-26
00142,FIRST PACIFIC CO. LTD.,118577000,2.78,2026-05-26
00144,CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED,337179665,8.02,2026-05-26
00148,KINGBOARD HOLDINGS LIMITED,119792606,10.8,2026-05-26
00151,WANT WANT CHINA HOLDINGS LIMITED,184196201,1.55,2026-05-26
00152,SHENZHEN INTERNATIONAL HOLDINGS LIMITED,500281559,20.46,2026-05-26
00163,EMPEROR INTERNATIONAL HOLDINGS LIMITED,5268000,0.09,2026-05-26
