code,name,shareholding,pct,date
00001,CK HUTCHISON HOLDINGS LIMITED,73639371,1.91,2026-08-07
00002,CLP HOLDINGS LIMITED,50339678,1.98,2026-08-07
00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",448671593,2.4,2026-08-07
00004,"WHARF (HOLDINGS) LIMITED, THE",4696950,0.14,2026-08-07
00005,HSBC HOLDINGS PLC,1534161675,8.92,2026-08-07
00006,POWER ASSETS HOLDINGS LIMITED,178323419,8.36,2026-08-07
00008,PCCW LIMITED,229183096,2.95,2026-08-07
00010,HANG LUNG GROUP LIMITED,21904000,1.6,2026-08-07
00012,HENDERSON LAND DEVELOPMENT CO LTD,66037615,1.35,2026-08-07
00013,HUTCHMED (CHINA) LIMITED,233526255,26.76,2026-08-07
00014,HYSAN DEVELOPMENT COMPANY LIMITED,26258325,2.54,2026-08-07
00016,SUN HUNG KAI PROPERTIES LIMITED -HKD TRADED SHARES,65115732,2.24,2026-08-07
00017,NEW WORLD DEVELOPMENT CO LTD,113770519,4.51,2026-08-07
00019,SWIRE PACIFIC LTD 'A',8915500,1.13,2026-08-07
00020,SENSETIME GROUP INC. -HKD TRADED SHARES,9915465266,23.47,2026-08-07
00023,BANK OF EAST ASIA LTD,2391830,0.08,2026-08-07
00027,GALAXY ENTERTAINMENT GROUP LIMITED,41333848,0.94,2026-08-07
00035,FAR EAST CONSORTIUM INTERNATIONAL LTD,426843,0.01,2026-08-07
00038,FIRST TRACTOR COMPANY LIMITED,204614643,52.19,2026-08-07
00041,GREAT EAGLE HOLDINGS LIMITED,17510162,2.33,2026-08-07
00042,NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED,6052000,2.34,2026-08-07
00045,"HONGKONG AND SHANGHAI HOTELS LTD,THE",17520,0.0,2026-08-07
00059,SKYFAME REALTY (HOLDINGS) LIMITED,1823710000,21.59,2026-08-07
00066,MTR CORPORATION LIMITED,126811046,2.03,2026-08-07
00069,SHANGRI-LA ASIA LIMITED,10712000,0.29,2026-08-07
00081,CHINA OVERSEAS GRAND OCEANS GROUP LIMITED,658931126,18.51,2026-08-07
00083,SINO LAND CO.LTD.,109757964,1.14,2026-08-07
00086,SUN HUNG KAI & CO.LTD,22676000,1.15,2026-08-07
00087,SWIRE PACIFIC LTD 'B',50806276,1.78,2026-08-07
00095,LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED,539134000,8.46,2026-08-07
00101,HANG LUNG PROPERTIES LIMITED,304244665,5.84,2026-08-07
00107,SICHUAN EXPRESSWAY COMPANY LIMITED,446065807,49.81,2026-08-07
00116,CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED,7146000,1.06,2026-08-07
00119,"POLY PROPERTY GROUP CO., LIMITED",856245052,22.4,2026-08-07
00120,COSMOPOLITAN INTERNATIONAL HOLDINGS LTD,53424600,3.25,2026-08-07
00123,YUEXIU PROPERTY COMPANY LIMITED,564620457,14.02,2026-08-07
00124,GUANGDONG LAND HOLDINGS LIMITED,12211100,0.71,2026-08-07
00127,CHINESE ESTATES HOLDINGS LIMITED,891500,0.03,2026-08-07
00135,KUNLUN ENERGY COMPANY LIMITED,1294922228,14.98,2026-08-07
00136,CHINA RUYI HOLDINGS LIMITED,4203747825,25.01,2026-08-07
00142,FIRST PACIFIC CO. LTD.,102915000,2.41,2026-08-07
00144,CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED,320421872,7.62,2026-08-07
00148,KINGBOARD HOLDINGS LIMITED,270712852,24.13,2026-08-07
00151,WANT WANT CHINA HOLDINGS LIMITED,177132201,1.49,2026-08-07
00152,SHENZHEN INTERNATIONAL HOLDINGS LIMITED,505827302,20.63,2026-08-07
00163,EMPEROR INTERNATIONAL HOLDINGS LIMITED,5178000,0.09,2026-08-07
00165,CHINA EVERBRIGHT LIMITED,477932403,28.35,2026-08-07
00168,TSINGTAO BREWERY COMPANY LIMITED,321065007,49.0,2026-08-07
00173,K. WAH INTERNATIONAL HOLDINGS LIMITED,158876055,5.02,2026-08-07
00175,GEELY AUTOMOBILE HOLDINGS LIMITED -HKD TRADED SHARES,1184050375,10.91,2026-08-07
00177,JIANGSU EXPRESSWAY COMPANY LIMITED,743997576,60.88,2026-08-07
00178,SA SA INTERNATIONAL HOLDINGS LIMITED,1777183,0.05,2026-08-07
00179,JOHNSON ELECTRIC HOLDINGS LIMITED,95268456,10.18,2026-08-07
00185,ZENSUN ENTERPRISES LIMITED,18813000,0.97,2026-08-07
00187,BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED,54194000,54.19,2026-08-07
00189,DONGYUE GROUP LIMITED,593867050,34.26,2026-08-07
00200,MELCO INTERNATIONAL DEVELOPMENT LIMITED,161143300,7.08,2026-08-07
