code,name,shareholding,pct,date
00001,CK HUTCHISON HOLDINGS LIMITED,77193906,2.0,2026-07-17
00002,CLP HOLDINGS LIMITED,51618178,2.03,2026-07-17
00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",487933280,2.6,2026-07-17
00004,"WHARF (HOLDINGS) LIMITED, THE",4691950,0.14,2026-07-17
00005,HSBC HOLDINGS PLC,1530812731,8.9,2026-07-17
00006,POWER ASSETS HOLDINGS LIMITED,179033481,8.39,2026-07-17
00008,PCCW LIMITED,237202096,3.05,2026-07-17
00010,HANG LUNG GROUP LIMITED,21037000,1.54,2026-07-17
00012,HENDERSON LAND DEVELOPMENT CO LTD,64855054,1.33,2026-07-17
00013,HUTCHMED (CHINA) LIMITED,230464255,26.41,2026-07-17
00014,HYSAN DEVELOPMENT COMPANY LIMITED,26367325,2.55,2026-07-17
00016,SUN HUNG KAI PROPERTIES LIMITED -HKD TRADED SHARES,68947732,2.37,2026-07-17
00017,NEW WORLD DEVELOPMENT CO LTD,111881519,4.43,2026-07-17
00019,SWIRE PACIFIC LTD 'A',9689000,1.23,2026-07-17
00020,SENSETIME GROUP INC. -HKD TRADED SHARES,9847563266,23.32,2026-07-17
00023,BANK OF EAST ASIA LTD,1891430,0.06,2026-07-17
00027,GALAXY ENTERTAINMENT GROUP LIMITED,41954848,0.95,2026-07-17
00035,FAR EAST CONSORTIUM INTERNATIONAL LTD,426843,0.01,2026-07-17
00038,FIRST TRACTOR COMPANY LIMITED,217183394,55.4,2026-07-17
00041,GREAT EAGLE HOLDINGS LIMITED,17493162,2.32,2026-07-17
00042,NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED,6064000,2.35,2026-07-17
00045,"HONGKONG AND SHANGHAI HOTELS LTD,THE",17520,0.0,2026-07-17
00059,SKYFAME REALTY (HOLDINGS) LIMITED,1823710000,21.59,2026-07-17
00066,MTR CORPORATION LIMITED,128263046,2.05,2026-07-17
00069,SHANGRI-LA ASIA LIMITED,10712000,0.29,2026-07-17
00081,CHINA OVERSEAS GRAND OCEANS GROUP LIMITED,636440126,17.87,2026-07-17
00083,SINO LAND CO.LTD.,107318855,1.11,2026-07-17
00086,SUN HUNG KAI & CO.LTD,22787000,1.15,2026-07-17
00087,SWIRE PACIFIC LTD 'B',53528776,1.86,2026-07-17
00095,LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED,540546000,8.48,2026-07-17
00101,HANG LUNG PROPERTIES LIMITED,285440859,5.48,2026-07-17
00107,SICHUAN EXPRESSWAY COMPANY LIMITED,448943807,50.13,2026-07-17
00116,CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED,7150000,1.06,2026-07-17
00119,"POLY PROPERTY GROUP CO., LIMITED",826561430,21.62,2026-07-17
00120,COSMOPOLITAN INTERNATIONAL HOLDINGS LTD,53611200,3.26,2026-07-17
00123,YUEXIU PROPERTY COMPANY LIMITED,565015457,14.02,2026-07-17
00124,GUANGDONG LAND HOLDINGS LIMITED,12243284,0.71,2026-07-17
00127,CHINESE ESTATES HOLDINGS LIMITED,891500,0.03,2026-07-17
00135,KUNLUN ENERGY COMPANY LIMITED,1292267847,14.95,2026-07-17
00136,CHINA RUYI HOLDINGS LIMITED,4301301825,25.59,2026-07-17
00142,FIRST PACIFIC CO. LTD.,104061000,2.43,2026-07-17
00144,CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED,323732872,7.7,2026-07-17
00148,KINGBOARD HOLDINGS LIMITED,290194087,25.86,2026-07-17
00151,WANT WANT CHINA HOLDINGS LIMITED,174671201,1.47,2026-07-17
00152,SHENZHEN INTERNATIONAL HOLDINGS LIMITED,505371444,20.61,2026-07-17
00163,EMPEROR INTERNATIONAL HOLDINGS LIMITED,5178000,0.09,2026-07-17
00165,CHINA EVERBRIGHT LIMITED,468924403,27.82,2026-07-17
00168,TSINGTAO BREWERY COMPANY LIMITED,324480304,49.52,2026-07-17
00173,K. WAH INTERNATIONAL HOLDINGS LIMITED,157020055,4.97,2026-07-17
00175,GEELY AUTOMOBILE HOLDINGS LIMITED -HKD TRADED SHARES,1138134713,10.48,2026-07-17
00177,JIANGSU EXPRESSWAY COMPANY LIMITED,737565576,60.35,2026-07-17
00178,SA SA INTERNATIONAL HOLDINGS LIMITED,1797183,0.05,2026-07-17
00179,JOHNSON ELECTRIC HOLDINGS LIMITED,107817456,11.53,2026-07-17
00185,ZENSUN ENTERPRISES LIMITED,19133000,0.99,2026-07-17
00187,BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED,56490000,56.48,2026-07-17
00189,DONGYUE GROUP LIMITED,582470729,33.6,2026-07-17
00200,MELCO INTERNATIONAL DEVELOPMENT LIMITED,159386300,7.0,2026-07-17
00215,HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED,3014000,0.06,2026-07-17
00220,UNI-PRESIDENT CHINA HOLDINGS LTD.,555930716,12.86,2026-07-17
00241,ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED,1921585242,11.87,2026-07-17
00242,SHUN TAK HOLDINGS LIMITED,101486000,3.35,2026-07-17
00245,CHINA VERED FINANCIAL HOLDING CORPORATION LIMITED,1054500,0.04,2026-07-17
00256,CITYCHAMP WATCH & JEWELLERY GROUP LIMITED,866362000,19.9,2026-07-17
00257,CHINA EVERBRIGHT ENVIRONMENT GROUP LIMITED,1862259152,30.3,2026-07-17
00267,CITIC LIMITED,2096860005,7.19,2026-07-17
00268,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,760144436,21.41,2026-07-17
00270,GUANGDONG INVESTMENT LIMITED,607523155,9.28,2026-07-17
00272,SHUI ON LAND LIMITED,863828500,10.75,2026-07-17
00279,ARTA TECHFIN CORPORATION LIMITED,13438650,0.96,2026-07-17
00285,BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED,258992305,11.49,2026-07-17
00288,WH GROUP LIMITED,732966288,5.7,2026-07-17
00290,GOFINTECH QUANTUM INNOVATION LIMITED,129310500,1.24,2026-07-17
00291,CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED-HKD TRADED SHARES,223819764,6.89,2026-07-17
00293,CATHAY PACIFIC AIRWAYS LTD,109204333,1.78,2026-07-17
00295,KONG SUN HOLDINGS LIMITED,30475000,0.2,2026-07-17
00296,EMPEROR ENTERTAINMENT HOTEL LIMITED,500695,0.04,2026-07-17
00297,SINOFERT HOLDINGS LIMITED,1950126200,27.75,2026-07-17
00299,GLORY SUN LAND GROUP LIMITED,5112513,4.67,2026-07-17
00300,"MIDEA GROUP CO., LTD.",165996252,25.49,2026-07-17
00302,CMGE TECHNOLOGY GROUP LIMITED,181246200,5.8,2026-07-17
00303,VTECH HOLDINGS LIMITED,19102974,7.52,2026-07-17
00308,CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED,316837829,5.71,2026-07-17
00314,"SIPAI HEALTH TECHNOLOGY CO., LTD.",107596000,14.04,2026-07-17
00315,SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED,676534,0.06,2026-07-17
00316,ORIENT OVERSEAS (INTERNATIONAL) LIMITED,28997700,4.38,2026-07-17
00317,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,134613200,22.73,2026-07-17
00321,TEXWINCA HOLDINGS LIMITED,646000,0.04,2026-07-17
00322,TINGYI (CAYMAN ISLANDS) HOLDING CORP.,443719758,7.86,2026-07-17
00323,MAANSHAN IRON & STEEL COMPANY LIMITED,341628000,19.7,2026-07-17
00325,BLOKS GROUP LIMITED,17185383,6.88,2026-07-17
00327,PAX GLOBAL TECHNOLOGY LIMITED,43248000,4.06,2026-07-17
00330,ESPRIT HOLDINGS LIMITED,532130,0.18,2026-07-17
00336,HUABAO INTERNATIONAL HOLDINGS LIMITED,654566100,20.26,2026-07-17
00337,GREENLAND HONG KONG HOLDINGS LIMITED,56948000,2.03,2026-07-17
00338,SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED,1069538000,33.27,2026-07-17
00341,CAFE DE CORAL HOLDINGS LTD,20590000,3.54,2026-07-17
00345,VITASOY INTERNATIONAL HOLDINGS LTD,32190000,3.16,2026-07-17
00347,ANGANG STEEL COMPANY LIMITED,178246400,12.61,2026-07-17
00354,CHINASOFT INTERNATIONAL LIMITED,1001285921,36.64,2026-07-17
00358,JIANGXI COPPER COMPANY LIMITED,236368811,17.03,2026-07-17
00363,SHANGHAI INDUSTRIAL HOLDINGS LIMITED,84520701,7.76,2026-07-17
00371,BEIJING ENTERPRISES WATER GROUP LIMITED,2024164634,20.14,2026-07-17
00384,CHINA GAS HOLDINGS LIMITED,1043918425,19.15,2026-07-17
00386,CHINA PETROLEUM & CHEMICAL CORPORATION,6913816818,29.06,2026-07-17
00388,HONG KONG EXCHANGES AND CLEARING LIMITED -HKD TRADED SHARES,47407979,3.73,2026-07-17
00390,CHINA RAILWAY GROUP LIMITED,1437411439,34.15,2026-07-17
00392,BEIJING ENTERPRISES HOLDINGS LIMITED,285575010,22.69,2026-07-17
00400,"INGDAN, INC.",13349000,0.81,2026-07-17
00405,YUEXIU REAL ESTATE INVESTMENT TRUST,151979,0.0,2026-07-17
00410,SOHO CHINA LIMITED,701056510,13.48,2026-07-17
00412,SHANDONG HI-SPEED HOLDINGS GROUP LIMITED,742748500,12.32,2026-07-17
00419,HONY MEDIA GROUP,9628000,0.6,2026-07-17
00425,MINTH GROUP LIMITED,194324025,16.41,2026-07-17
00432,PACIFIC CENTURY PREMIUM DEVELOPMENTS LIMITED,42738,0.0,2026-07-17
00439,GENESIS SCALE HOLDINGS LIMITED,16208800,2.63,2026-07-17
00440,DAH SING FINANCIAL HOLDINGS LTD,4460000,1.38,2026-07-17
00451,DYNASTY DIGITAL HOLDINGS LIMITED,16760020,0.94,2026-07-17
00460,SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.,1282263107,13.74,2026-07-17
00467,UNITED ENERGY GROUP LIMITED,1290430000,4.95,2026-07-17
00468,GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED,88000,0.0,2026-07-17
00470,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",10575200,9.78,2026-07-17
00480,HKR INTERNATIONAL LTD,28800,0.0,2026-07-17
00488,LAI SUN DEVELOPMENT COMPANY LIMITED,450,0.0,2026-07-17
00493,GOME RETAIL HOLDINGS LIMITED,21025380000,27.5,2026-07-17
00496,KASEN INTERNATIONAL HOLDINGS LIMITED,40753000,2.21,2026-07-17
00501,"OMNIVISION INTEGRATED CIRCUITS GROUP, INC.",5186800,10.21,2026-07-17
00506,CHINA FOODS LIMITED,137570168,4.91,2026-07-17
00508,DINGYI GROUP INVESTMENT LIMITED,32136500,3.71,2026-07-17
00511,TELEVISION BROADCASTS LIMITED,128500,0.02,2026-07-17
00512,GRAND PHARMACEUTICAL GROUP LIMITED,688895142,19.39,2026-07-17
00517,"COSCO SHIPPING INTERNATIONAL (HONG KONG) CO., LTD.",38000,0.0,2026-07-17
00520,"XIABUXIABU CATERING MANAGEMENT (CHINA) HOLDINGS CO., LTD.",112596000,10.35,2026-07-17
00522,ASMPT LIMITED,54440153,12.97,2026-07-17
00525,GUANGSHEN RAILWAY COMPANY LIMITED,513806720,35.89,2026-07-17
00535,GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED,2113688000,12.71,2026-07-17
00537,"RIGOL TECHNOLOGIES CO., LTD.",4135900,16.67,2026-07-17
00546,FUFENG GROUP LIMITED,269044284,10.72,2026-07-17
00547,DIGITAL DOMAIN HOLDINGS LIMITED,62150000,0.77,2026-07-17
00548,SHENZHEN EXPRESSWAY CORPORATION LIMITED,382543588,51.16,2026-07-17
00551,YUE YUEN INDUSTRIAL (HOLDINGS) LIMITED,111499240,6.94,2026-07-17
00552,CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED,797738870,33.35,2026-07-17
00553,NANJING PANDA ELECTRONICS COMPANY LIMITED,98360000,40.63,2026-07-17
00558,L.K. TECHNOLOGY HOLDINGS LIMITED,119917500,8.77,2026-07-17
00563,SHANGHAI INDUSTRIAL URBAN DEVELOPMENT GROUP LIMITED,56746810,1.18,2026-07-17
00564,ZCZL INDUSTRIAL TECHNOLOGY GROUP COMPANY LIMITED,121385358,49.9,2026-07-17
00568,SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED,159108000,62.11,2026-07-17
00570,CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED,1555434270,30.88,2026-07-17
00576,"ZHEJIANG EXPRESSWAY CO., LTD.",1121407227,55.41,2026-07-17
00579,"BEIJING JINGNENG CLEAN ENERGY CO., LIMITED",132566000,4.68,2026-07-17
00581,CHINA ORIENTAL GROUP COMPANY LIMITED,365742000,9.82,2026-07-17
00582,SHIN HWA WORLD LIMITED,10860120,0.28,2026-07-17
00586,CHINA CONCH VENTURE HOLDINGS LIMITED,855486573,47.73,2026-07-17
