code,name,shareholding,pct,date
00001,CK HUTCHISON HOLDINGS LIMITED,127553573,3.32,2025-09-24
00002,CLP HOLDINGS LIMITED,41537197,1.63,2025-09-24
00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",504549824,2.7,2025-09-24
00004,"WHARF (HOLDINGS) LIMITED, THE",5471950,0.17,2025-09-24
00005,HSBC HOLDINGS PLC,1558103169,9.0,2025-09-24
00006,POWER ASSETS HOLDINGS LIMITED,154172685,7.23,2025-09-24
00008,PCCW LIMITED,217683096,2.8,2025-09-24
00010,HANG LUNG GROUP LIMITED,22868000,1.67,2025-09-24
00011,HANG SENG BANK LTD -HKD TRADED SHARES,11752285,0.62,2025-09-24
00012,HENDERSON LAND DEVELOPMENT CO LTD,63478376,1.31,2025-09-24
00013,HUTCHMED (CHINA) LIMITED,243551789,27.92,2025-09-24
00014,HYSAN DEVELOPMENT COMPANY LIMITED,29398020,2.85,2025-09-24
00016,SUN HUNG KAI PROPERTIES LIMITED -HKD TRADED SHARES,59552484,2.05,2025-09-24
00017,NEW WORLD DEVELOPMENT CO LTD,148885201,5.91,2025-09-24
00019,SWIRE PACIFIC LTD 'A',10300289,1.32,2025-09-24
00020,SENSETIME GROUP INC. -HKD TRADED SHARES,9639183266,24.91,2025-09-24
00023,BANK OF EAST ASIA LTD,646740,0.01,2025-09-24
00027,GALAXY ENTERTAINMENT GROUP LIMITED,63693197,1.44,2025-09-24
00035,FAR EAST CONSORTIUM INTERNATIONAL LTD,426843,0.01,2025-09-24
00038,FIRST TRACTOR COMPANY LIMITED,202537377,51.67,2025-09-24
00041,GREAT EAGLE HOLDINGS LIMITED,19954608,2.66,2025-09-24
00042,NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED,6422000,2.48,2025-09-24
00045,"HONGKONG AND SHANGHAI HOTELS LTD,THE",17520,0.0,2025-09-24
00059,SKYFAME REALTY (HOLDINGS) LIMITED,1823710000,21.59,2025-09-24
00066,MTR CORPORATION LIMITED,18789834,0.29,2025-09-24
00069,SHANGRI-LA ASIA LIMITED,10966000,0.3,2025-09-24
00081,CHINA OVERSEAS GRAND OCEANS GROUP LIMITED,496921807,13.95,2025-09-24
00083,SINO LAND CO.LTD.,121121496,1.31,2025-09-24
00086,SUN HUNG KAI & CO.LTD,23387000,1.18,2025-09-24
00087,SWIRE PACIFIC LTD 'B',55900000,1.95,2025-09-24
00095,LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED,701268000,11.57,2025-09-24
00101,HANG LUNG PROPERTIES LIMITED,387602528,7.74,2025-09-24
00107,SICHUAN EXPRESSWAY COMPANY LIMITED,411769207,45.98,2025-09-24
00116,CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED,7701000,1.14,2025-09-24
00119,"POLY PROPERTY GROUP CO., LIMITED",906629443,23.71,2025-09-24
00120,COSMOPOLITAN INTERNATIONAL HOLDINGS LTD,63155800,4.71,2025-09-24
00123,YUEXIU PROPERTY COMPANY LIMITED,554724101,13.77,2025-09-24
00124,GUANGDONG LAND HOLDINGS LIMITED,13142584,0.75,2025-09-24
00127,CHINESE ESTATES HOLDINGS LIMITED,899500,0.03,2025-09-24
00135,KUNLUN ENERGY COMPANY LIMITED,1425460305,16.45,2025-09-24
00136,CHINA RUYI HOLDINGS LIMITED,3554379350,21.66,2025-09-24
00142,FIRST PACIFIC CO. LTD.,110413000,2.58,2025-09-24
00144,CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED,327444868,7.79,2025-09-24
